Purchased_equipment_id,Equipment_type,Amount_of_equipment,Order_time,Place_id,Class_id
69782,92687,521858,299 weeks,72423,28728
69783,80805,636949,187 years,2687,1250
69784,10537,134280,294 weeks,27750,71218
69785,59929,661667,156 hours,99206,3032
69786,17116,214295,0 mons,90927,31114
69787,55525,769660,226 weeks,1417,56262
69788,18356,162699,186 minutes,2756,64962
69789,65736,745094,32 minutes,75146,69292
69790,55925,25567,0 weeks,96499,94787
69791,18599,658393,5 days,74520,28065
69792,84739,331566,3 hours,4409,18371
69793,49036,679706,18 days,66957,8334
69794,38722,761901,218 years,32729,30671
69795,4005,589561,35 weeks,97614,11437
69796,41069,348591,76 years,39967,12316
69797,79949,739322,47 weeks,34009,61987
69798,61900,144465,288 mons,66072,54882
69799,74141,564975,278 minutes,97598,62285
69800,7257,693305,24 minutes,68774,18008
69801,86376,674516,129 mons,3186,44084
69802,93261,256998,38 years,7972,78318
69803,57668,251920,104 hours,75979,53434
69804,2433,470258,180 minutes,526,19853
69805,80157,478692,42 years,70373,3857
69806,7226,813014,127 minutes,21491,28952
69807,62485,505232,269 mons,81982,13770
69808,14754,253229,107 years,69151,94882
69809,93470,117146,262 hours,85541,46179
69810,36585,878690,96 hours,54599,10748
69811,37687,570736,229 years,7913,79186
69812,80664,844930,217 weeks,90977,98536
69813,66388,955052,208 minutes,11405,33064
69814,6022,105034,60 mons,2571,14125
69815,54968,203455,188 hours,23361,48115
69816,97727,63352,59 years,3869,97950
69817,60937,708395,115 days,1674,83713
69818,29710,488442,209 weeks,28035,98709
69819,7635,339163,222 hours,57546,7752
69820,3301,21820,91 weeks,32412,92027
69821,29275,8771,232 minutes,45420,85755
69822,42848,769678,77 days,42721,9535
69823,9511,825216,34 years,46502,78305
69824,45988,728427,44 minutes,29921,2540
69825,45441,247603,215 hours,28252,58468
69826,32026,515120,33 days,82442,21432
69827,34594,944376,106 days,18080,88266
69828,73063,219074,289 days,79661,3350
69829,33143,503772,68 days,42316,60994
69830,83438,55527,246 hours,61636,25681
69831,5594,357069,82 days,31153,69132
69832,2675,739219,48 weeks,31856,52940
69833,59729,151617,70 minutes,18881,89402
69834,24988,220514,296 weeks,95985,8503
69835,15679,819585,207 weeks,57425,96225
69836,7833,903310,234 weeks,7266,51669
69837,8412,268142,224 days,90014,40409
69838,73239,976993,53 weeks,60350,84826
69839,36323,756338,148 years,39834,3511
69840,18599,530621,122 years,10669,49649
69841,60131,151471,75 days,63644,22957
69842,83773,112581,159 hours,89149,20748
69843,92533,485261,1 days,34631,37893
69844,44941,429327,272 mons,88995,32810
69845,32417,334437,82 years,45077,12895
69846,25310,768681,194 weeks,96385,4700
69847,66923,50643,116 weeks,83661,6272
69848,83526,432550,286 minutes,22706,26001
69849,8751,176765,270 weeks,17666,24973
69850,88571,90938,208 mons,69902,99607
69851,17926,781682,205 minutes,40674,96168
69852,93025,95536,119 weeks,85879,56991
69853,11152,417514,149 years,72930,15960
69854,42022,714412,201 hours,52259,19225
69855,82822,1524,105 minutes,45041,3765
69856,85698,215210,58 days,96030,72552
69857,1045,680183,74 weeks,97428,84588
69858,1939,411364,293 years,1527,8849
69859,98362,980943,24 hours,56070,57516
69860,95900,438760,173 hours,51598,20077
69861,81573,637477,185 years,94567,47808
69862,82502,110613,44 minutes,80828,93358
69863,60049,627640,110 years,55912,48925
69864,87981,229508,99 weeks,93625,32254
69865,81666,485424,37 weeks,82761,85889
69866,55252,965373,180 days,67672,39738
69867,93236,46979,271 mons,82190,45992
69868,29138,668026,122 days,67524,30567
69869,46948,108397,113 minutes,98461,14108
69870,60943,420092,148 days,32047,92426
69871,10611,462035,14 days,94083,3541
69872,90381,257491,299 days,23796,34557
69873,72655,392350,274 mons,43631,90170
69874,75919,231745,47 weeks,90240,72701
69875,60213,63742,129 minutes,92572,68356
69876,65527,222587,85 days,41280,64803
69877,54799,588907,19 weeks,77584,72394
69878,29207,640622,207 mons,59068,33229
69879,82046,394534,31 hours,6709,15177
69880,51679,31906,243 hours,59889,36271
69881,21292,382874,181 mons,84070,3590
69882,8903,206059,250 mons,33671,19476
69883,46285,396361,86 mons,66426,54982
69884,34466,490562,6 days,61376,28021
69885,14949,785475,228 minutes,143,80616
69886,19792,138758,154 days,47829,77053
69887,17809,216197,53 days,19657,92202
69888,19766,305506,48 minutes,89601,30792
69889,80940,820302,99 years,62675,35825
69890,40953,310220,194 hours,63530,63123
69891,39677,969329,99 years,76342,29415
69892,55023,211829,181 years,7079,9504
69893,96140,94594,225 days,89920,60183
69894,51384,362677,66 days,56747,50930
69895,46934,385597,131 minutes,85342,31800
69896,22727,900342,185 years,51093,23614
69897,9723,316229,84 days,8026,26190
69898,56067,306858,177 hours,33950,14487
69899,51002,878663,271 hours,57756,87480
69900,75073,663660,1 mons,4702,16171
69901,20844,134224,137 years,56103,89366
69902,49827,645687,216 days,68828,16261
69903,75512,180350,198 days,38642,37152
69904,76038,274689,60 mons,69952,40015
69905,24269,615950,231 hours,67158,87025
69906,98697,413112,89 mons,69271,83428
69907,29304,72500,37 years,28839,80292
69908,27792,535007,117 hours,19366,93870
69909,60600,548108,205 mons,19348,97722
69910,26081,114384,46 minutes,13381,12662
69911,1086,669219,135 minutes,64688,36439
69912,71546,212608,91 years,86712,58380
69913,3797,289860,8 days,93538,99124
69914,11769,80795,21 days,66850,88798
69915,60960,55155,228 weeks,5980,9653
69916,79779,346175,117 minutes,29235,44632
69917,47872,859005,120 mons,81274,52984
69918,16997,389585,237 days,91905,80163
69919,42073,918719,296 minutes,27422,78338
69920,90858,515791,242 days,91827,57070
69921,63736,228981,78 hours,19481,48796
69922,52769,979210,166 weeks,79328,48282
69923,44961,433566,27 years,99670,84911
69924,21669,662057,113 minutes,7047,26845
69925,34963,483925,2 days,63612,20956
69926,40221,496866,186 hours,48112,33507
69927,71464,334193,210 minutes,7279,95875
69928,86867,340592,150 days,10897,10392
69929,20503,877711,204 weeks,60724,88402
69930,81518,521489,56 years,6554,19550
69931,34549,381273,184 days,7786,15950
69932,70796,583191,80 weeks,14424,10667
69933,15369,549918,154 mons,4921,46012
69934,96040,239199,121 minutes,40132,80105
69935,83900,282924,205 mons,81980,6768
69936,14905,823302,28 hours,92882,5602
69937,32655,438225,170 days,39699,71160
69938,76733,141968,290 mons,96005,367
69939,77945,553606,103 minutes,16511,79141
69940,83821,140667,229 mons,26498,27420
69941,81954,561132,107 weeks,8728,79147
69942,28823,146010,82 minutes,42692,20378
69943,32457,884971,192 days,61153,84086
69944,9808,279417,80 years,37220,60623
69945,38805,658742,227 weeks,91982,84541
69946,21978,941229,87 mons,38784,91826
69947,81683,911219,72 days,11824,30345
69948,22837,676129,265 hours,43989,91057
69949,82442,78638,287 days,67419,25834
69950,81016,812436,246 hours,45039,68793
69951,33807,601247,268 weeks,14024,35194
69952,41880,968771,15 mons,5537,58903
69953,69963,928633,17 minutes,59624,30986
69954,55275,981901,146 minutes,5995,87156
69955,16425,677241,150 hours,283,33691
69956,5587,282056,235 days,90833,51569
69957,39376,989707,0 mons,69568,37684
69958,84600,393103,197 weeks,64897,63686
69959,43143,586146,83 mons,98614,47567
69960,35997,219572,137 weeks,93347,31569
69961,27183,205520,113 days,49575,44373
69962,14430,862247,15 years,64840,91874
69963,56458,636796,92 years,77735,66136
69964,58102,338416,290 minutes,38259,16102
69965,71185,157463,281 minutes,33007,57144
69966,71478,720671,273 days,53339,20983
69967,79698,886634,83 days,67735,14732
69968,71423,261174,119 years,95848,66492
69969,88180,743637,189 days,10035,39338
69970,92077,576054,48 years,36174,54983
69971,20094,739970,257 minutes,56097,65313
69972,64121,872120,21 days,52594,93695
69973,1359,567714,93 years,99327,70289
69974,83453,728677,129 hours,22362,55936
69975,94038,230589,60 minutes,83312,16424
69976,96992,500698,91 days,69219,10292
69977,62539,524241,298 days,67349,44491
69978,91934,521399,64 minutes,3762,38788
69979,37175,188259,146 years,89813,82730
69980,78594,926815,46 mons,18926,25780
69981,23425,851292,79 years,45533,30769
69982,92423,90486,188 minutes,10799,21144
69983,84547,880028,178 mons,93639,85940
69984,65690,49583,266 hours,67218,63088
69985,63714,309910,232 hours,76289,44234
69986,94422,983802,164 hours,92739,30554
69987,67284,371155,149 years,34428,58797
69988,73413,328606,3 mons,47968,98820
69989,13895,55048,229 weeks,98334,8570
69990,62625,392652,36 minutes,98231,91882
69991,83255,265386,170 days,57077,89960
69992,90372,143422,41 minutes,9432,28393
69993,72854,854589,138 years,87386,96880
69994,51784,152631,109 mons,50072,43162
69995,23978,152787,32 minutes,10895,66872
69996,25599,514296,49 weeks,61541,54796
69997,47072,602791,77 years,34139,45401
69998,32474,742182,92 hours,20806,14451
69999,49507,360786,170 days,78620,14913
70000,31479,710521,206 years,75452,62497
70001,9940,63772,286 mons,95907,65945
70002,32469,359116,175 days,24869,49610
70003,82424,509412,254 minutes,84366,22721
70004,6431,730244,190 minutes,37883,24657
70005,3913,684523,12 weeks,42787,23770
70006,67665,61239,70 minutes,97279,49921
70007,31323,84813,101 hours,67350,824
70008,87659,8151,33 mons,41247,11385
70009,14815,771028,25 mons,29960,31985
70010,96088,931332,194 hours,57502,57857
70011,29116,387161,26 days,35880,72256
70012,68065,821363,223 days,63011,9209
70013,36619,183659,22 days,80153,7334
70014,13522,355944,67 weeks,33469,52352
70015,64419,372675,34 hours,22151,68003
70016,96718,232906,279 minutes,13276,24036
70017,84203,189841,173 days,83174,81688
70018,54631,244125,44 mons,1588,36762
70019,68480,218281,23 days,9898,70868
70020,90028,958008,135 weeks,50990,55893
70021,62056,938281,37 hours,98644,80911
70022,18199,924016,33 weeks,41970,83832
70023,24046,135140,161 minutes,50325,30240
70024,35764,636500,115 days,88816,8078
70025,13940,601831,73 days,70153,10955
70026,7118,851828,161 years,7828,66339
70027,87583,695628,249 days,43501,83389
70028,90974,678510,29 hours,78803,26723
70029,28285,681839,181 weeks,29360,56174
70030,10100,727336,243 mons,49853,36174
70031,53733,487201,77 weeks,39133,67700
70032,50375,633059,189 years,20557,76369
70033,63515,960273,157 mons,13777,71501
70034,72745,336397,256 minutes,3791,56906
70035,18852,908769,150 hours,70811,95952
70036,76170,176154,170 weeks,61366,9375
70037,89948,617127,274 hours,79436,10604
70038,99270,268160,76 weeks,81210,85076
70039,5942,438478,248 mons,62787,88997
70040,60333,296765,147 years,28673,81983
70041,34315,557731,210 minutes,91259,40082
70042,46186,687899,217 mons,44888,76544
70043,11428,314367,96 weeks,69465,97105
70044,11968,918820,231 days,85239,97355
70045,33142,931545,232 days,33195,14753
70046,22972,496427,85 mons,65937,54546
70047,52470,723508,130 hours,62775,991
70048,8404,55560,19 years,84363,81418
70049,73728,64492,86 years,39945,39224
70050,89273,294973,269 weeks,2147,11987
70051,17071,494329,80 minutes,96196,62804
70052,78608,680162,212 mons,22046,33359
70053,27965,260907,135 hours,93648,80041
70054,43049,58085,7 minutes,81077,43942
70055,18624,477689,191 weeks,38219,7065
70056,11754,319209,59 weeks,85356,57892
70057,30393,971633,101 weeks,30064,37683
70058,6476,394940,273 mons,50856,90037
70059,20598,449079,49 days,74734,24345
70060,42263,872010,221 years,86301,86739
70061,75438,192229,47 weeks,40320,14260
70062,20841,707930,192 minutes,54748,12740
70063,30343,872080,132 mons,52281,30855
70064,25077,837770,113 minutes,55992,65746
70065,37431,569545,275 weeks,28038,64715
70066,40050,636961,283 minutes,21954,45197
70067,44860,316723,11 days,79445,88376
70068,47450,428873,83 days,43373,11023
70069,99835,675347,54 mons,26348,85892
70070,5815,95972,1 days,54791,5405
70071,35575,150656,229 years,78108,19502
70072,55187,735052,102 weeks,7589,53507
70073,20309,824755,66 days,28282,87077
70074,19244,390509,96 years,51543,91481
70075,33134,978585,255 years,59813,9396
70076,84165,61060,201 minutes,61025,68736
70077,82419,94713,240 mons,79732,89111
70078,76186,917262,59 days,39571,21416
70079,83434,623127,2 years,80182,74237
70080,18546,180783,187 years,13318,30134
70081,42234,602088,137 days,2477,43879
70082,85370,95686,249 years,88266,1593
70083,72777,563695,100 years,79228,42454
70084,99256,318995,164 weeks,83834,35759
70085,37384,161331,1 hours,83743,22346
70086,44875,578930,216 mons,92657,62757
70087,38138,764648,173 weeks,96505,95673
70088,71366,705769,245 weeks,33425,47814
70089,87590,278047,225 minutes,87604,30502
70090,47651,890030,83 mons,1423,2699
70091,30622,746110,178 mons,19831,42810
70092,94401,467622,219 minutes,30358,73635
70093,88974,451992,228 mons,86144,24320
70094,28099,102818,174 days,14381,60738
70095,99049,858044,173 weeks,87769,80533
70096,34244,953921,117 days,85104,19486
70097,91435,76532,239 hours,74975,97941
70098,10061,862496,205 weeks,7978,79026
70099,11732,648311,269 years,97060,96705
70100,72668,369422,155 years,99423,93640
70101,45404,842082,187 weeks,51138,32100
70102,15728,323363,36 hours,29826,60860
70103,6747,816943,220 minutes,80547,29012
70104,89001,297849,159 minutes,5912,5952
70105,5123,167680,296 weeks,3866,33969
70106,84869,447535,194 weeks,43660,62479
70107,23284,110569,3 minutes,5743,69595
70108,77974,499718,11 hours,64115,25832
70109,70465,493244,32 weeks,2786,61545
70110,10274,708246,175 hours,32490,92167
70111,9999,489308,278 years,39230,1165
70112,27267,418867,119 years,72736,38122
70113,75674,732274,21 years,24125,51341
70114,16702,788712,101 hours,68617,89346
70115,93569,714561,164 minutes,32745,70978
70116,31806,310761,180 hours,38624,80771
70117,49503,556925,235 years,24918,27314
70118,14450,182368,36 hours,6016,36003
70119,51274,278434,137 days,12153,77178
70120,97819,53119,43 years,51379,60554
70121,61585,66461,274 weeks,6108,72757
70122,84497,413898,93 years,74065,95288
70123,62304,202640,179 mons,57788,15963
70124,94911,995493,205 days,99486,4862
70125,4047,229715,88 days,87318,62202
70126,88324,275989,153 weeks,12418,29783
70127,70579,125813,11 weeks,63784,6086
70128,18674,770528,89 hours,58904,5128
70129,96344,29954,180 weeks,53131,36588
70130,43634,642392,11 minutes,70740,79973
70131,30382,449148,144 years,98138,73695
70132,40204,973150,150 days,96878,43496
70133,6496,561591,83 days,28204,64982
70134,51142,471977,196 days,86093,99102
70135,27978,813438,231 days,24846,86230
70136,92821,312954,144 hours,93397,4308
70137,28892,144682,31 weeks,86858,2877
70138,79772,344869,222 weeks,15923,82727
70139,56659,870430,34 hours,52204,71606
70140,54950,15498,200 mons,47790,98020
70141,98197,147380,28 minutes,18298,32252
70142,86862,883544,201 minutes,6736,93422
70143,5742,427852,118 years,43718,49095
70144,69096,604178,270 minutes,14857,83824
70145,85016,23386,194 weeks,46677,27617
70146,22090,314356,229 days,91655,50801
70147,48112,227815,207 days,14692,48017
70148,87755,589519,150 weeks,2288,56331
70149,43799,301644,230 days,18339,63362
70150,22002,106166,135 years,64715,24584
70151,90629,62949,157 mons,15149,29158
70152,84089,772989,99 days,10621,86293
70153,4989,669618,152 weeks,51359,50068
70154,49642,459945,258 years,81838,16406
70155,69983,126189,209 mons,6515,55113
70156,49981,74524,190 weeks,72481,65380
70157,75835,503049,238 mons,59464,68809
70158,71705,304228,201 minutes,54988,37628
70159,32951,960713,185 mons,35111,10752
70160,55628,664108,226 hours,99939,30609
70161,86502,89754,129 minutes,15860,49028
70162,55084,351970,114 years,51890,28897
70163,70845,673160,246 days,41635,59297
70164,37487,412242,256 weeks,89287,55243
70165,1575,673725,270 minutes,37342,48737
70166,35507,60991,257 hours,34322,4470
70167,17885,554306,149 days,74556,97155
70168,66994,60471,189 days,56333,61546
70169,6045,548860,252 weeks,25068,71142
70170,65627,926277,256 weeks,88102,48057
70171,54246,464530,209 years,26149,29975
70172,59125,150739,260 minutes,30247,17023
70173,54398,601690,251 mons,37805,11957
70174,1932,655320,277 years,1481,49235
70175,19905,836035,25 hours,51149,77129
70176,20302,542803,247 years,39970,63795
70177,31496,93332,56 days,74799,95154
70178,9925,963769,91 minutes,25524,1131
70179,96733,675011,11 weeks,45399,195
70180,29249,610059,267 minutes,81510,13125
70181,93622,842479,20 hours,82093,76751
70182,64416,272978,168 mons,5680,46413
70183,6345,444767,23 minutes,39665,41133
70184,54786,553774,144 hours,53814,64397
70185,3714,137934,285 days,52216,62168
70186,56698,433917,203 minutes,15086,93667
70187,14911,93442,248 mons,76490,27524
70188,91293,664564,274 minutes,65492,43402
70189,74096,772179,123 minutes,38948,19739
70190,70021,607891,265 years,74317,54088
70191,74548,996546,210 mons,36663,37746
70192,42109,272985,274 mons,73036,41605
70193,94828,857701,212 mons,18090,17212
70194,8223,805056,75 weeks,70997,1055
70195,5266,623717,112 hours,17297,39189
70196,25403,535633,44 weeks,19662,28534
70197,94373,122637,82 hours,32308,91594
70198,51322,795689,14 days,35170,998
70199,78540,918681,195 days,76976,95803
70200,9291,265686,206 years,31154,62811
70201,29162,988116,15 years,30411,85784
70202,31149,185083,184 mons,50720,96581
70203,842,126436,215 minutes,32994,88755
70204,61227,919155,222 mons,45309,19456
