Certificate_id,Client_id,Course_id,Course_end_date
73795,47988,24608,2020-04-03
73796,23673,10805,2022-02-15
73797,77409,38532,2020-08-09
73798,24636,64103,2020-06-03
73799,67176,51628,2020-07-22
73800,5184,55519,2020-12-02
73801,9100,39395,2022-03-04
73802,83237,65080,2022-01-28
73803,23110,19822,2021-01-26
73804,68421,6550,2020-06-02
73805,38127,41275,2021-04-05
73806,193,7557,2020-09-09
73807,68245,60387,2021-02-17
73808,29923,82829,2022-01-31
73809,86079,33697,2021-05-08
73810,16394,75315,2020-02-12
73811,66321,9472,2020-11-23
73812,70913,45462,2021-06-29
73813,88149,71078,2021-10-23
73814,74258,82091,2021-12-14
73815,65718,92853,2020-09-08
73816,12888,80210,2021-02-07
73817,8533,57704,2020-07-10
73818,41935,39443,2020-10-07
73819,14194,11716,2022-02-26
73820,43257,25556,2020-07-06
73821,84050,92111,2021-07-18
73822,74845,28820,2021-02-16
73823,88211,25312,2021-06-30
73824,30955,56625,2022-01-20
73825,46125,58075,2021-03-27
73826,7807,73955,2021-12-06
73827,34679,23600,2021-12-14
73828,98304,47242,2020-03-02
73829,77320,11161,2022-02-27
73830,89872,75593,2022-03-01
73831,15181,88444,2022-02-11
73832,94049,45758,2021-01-02
73833,86261,87420,2021-04-12
73834,15674,8820,2020-04-22
73835,21806,42355,2022-01-30
73836,41370,96286,2021-02-20
73837,30490,82560,2020-02-28
73838,49836,10256,2022-04-13
73839,95816,65860,2020-08-14
73840,17078,5444,2020-10-29
73841,31326,12085,2020-04-06
73842,63704,71756,2020-10-15
73843,73066,61133,2021-02-14
73844,69266,36715,2021-11-02
73845,16232,54649,2021-11-28
73846,482,83565,2020-06-05
73847,96832,24687,2021-08-17
73848,42356,21907,2020-01-22
73849,93287,16726,2020-01-24
73850,47174,36821,2020-08-13
73851,45035,88551,2020-02-16
73852,22883,11394,2020-05-19
73853,35063,49945,2021-03-12
73854,79261,1046,2021-10-06
73855,1876,66622,2021-06-24
73856,89614,52913,2022-03-06
73857,61705,71034,2021-03-04
73858,82933,24137,2021-01-12
73859,81563,50378,2021-10-31
73860,83462,1146,2022-01-29
73861,14742,23728,2021-05-15
73862,87440,54524,2021-05-14
73863,17789,5228,2020-12-22
73864,14696,42587,2022-05-08
73865,97226,83165,2020-04-08
73866,16336,92573,2021-02-17
73867,81627,63829,2021-10-04
73868,83833,15130,2020-02-14
73869,66396,16001,2020-04-19
73870,76135,69340,2020-07-07
73871,99017,95768,2021-07-24
73872,46125,27535,2021-11-06
73873,58913,28361,2022-04-11
73874,45642,25910,2021-12-09
73875,74162,66027,2020-04-08
73876,77989,50526,2021-12-15
73877,48543,9732,2020-06-08
73878,96243,23853,2021-10-01
73879,10133,2350,2021-11-04
73880,18765,80669,2021-04-30
73881,63397,64651,2021-03-28
73882,82649,92121,2021-02-08
73883,82590,39808,2021-03-21
73884,69910,42659,2021-10-14
73885,40632,74169,2020-12-10
73886,71862,17196,2021-05-13
73887,32476,30255,2020-08-14
73888,82344,29840,2020-11-11
73889,16428,92112,2021-07-11
73890,71388,62979,2020-11-23
73891,13697,99990,2020-02-19
73892,43276,54354,2021-10-04
73893,88858,93635,2021-10-28
73894,38321,87524,2021-03-02
73895,62030,54276,2021-06-15
73896,84652,65131,2020-09-04
73897,11943,83541,2020-03-27
73898,83474,75129,2021-07-19
73899,42224,70750,2022-02-08
73900,44291,18612,2021-04-21
73901,26405,94726,2021-06-01
73902,43974,61863,2022-02-21
73903,6397,37737,2021-04-16
73904,48190,29111,2020-12-18
73905,10406,58330,2021-04-09
73906,21653,80768,2021-01-06
73907,97110,84484,2020-06-18
73908,16556,58529,2020-02-08
73909,78890,52787,2021-07-02
73910,6451,43519,2022-05-01
73911,39961,16861,2022-04-30
73912,40518,16792,2020-03-03
73913,97244,65876,2021-05-04
73914,65611,72380,2021-06-14
73915,10366,46695,2022-02-24
73916,12554,37323,2022-02-05
73917,9109,56752,2021-04-14
73918,7299,31976,2020-03-30
73919,14395,1869,2020-07-28
73920,1354,43578,2021-07-16
73921,17653,69704,2020-06-27
73922,33097,39653,2020-07-02
73923,61132,22899,2020-06-05
73924,68773,63711,2021-07-16
73925,43135,49006,2020-11-26
73926,23587,79902,2021-08-08
73927,13780,76851,2021-03-26
73928,91765,50033,2021-02-06
73929,14194,51202,2020-06-15
73930,8022,87189,2022-02-17
73931,58477,24833,2021-08-13
73932,47694,70023,2020-01-22
73933,56520,77522,2020-05-04
73934,67067,5430,2021-12-12
73935,42385,35090,2020-02-02
73936,24302,74056,2021-06-07
73937,65965,62542,2021-08-22
73938,50284,18124,2021-10-29
73939,94673,39674,2020-10-20
73940,37686,84160,2020-04-16
73941,67078,69578,2020-07-11
73942,22836,7392,2021-04-08
73943,2640,7947,2020-11-09
73944,84036,98685,2021-04-03
73945,16282,95830,2020-08-12
73946,47500,6553,2022-01-22
73947,95557,51008,2020-12-15
73948,78880,80585,2021-07-30
73949,22875,85794,2021-01-16
73950,87489,15265,2021-04-18
73951,643,4101,2021-06-05
73952,56065,72968,2020-08-16
73953,48587,46419,2021-02-15
73954,48304,1803,2022-01-13
73955,11637,65724,2021-06-25
73956,97401,15125,2020-06-07
73957,54679,76204,2021-02-05
73958,4150,32914,2020-08-15
73959,19656,46450,2020-02-21
73960,8026,55180,2021-01-27
73961,46368,8950,2020-10-06
73962,66002,59216,2021-05-04
73963,85664,38174,2020-06-17
73964,41490,53901,2020-06-06
73965,97859,24607,2021-09-04
73966,94371,84145,2020-12-23
73967,32983,30972,2021-06-25
73968,9735,58391,2020-09-28
73969,24891,78106,2021-10-31
73970,92440,53174,2021-03-08
73971,55183,65303,2021-05-24
73972,73690,20734,2022-03-24
73973,80395,61473,2020-05-25
73974,36375,96943,2021-09-17
73975,21706,42064,2020-08-18
73976,47956,42323,2022-04-04
73977,22219,45622,2021-10-06
73978,73021,55120,2020-01-10
73979,56240,68965,2022-01-31
73980,63235,52716,2022-02-07
73981,8790,97328,2020-11-20
73982,84114,9060,2022-02-24
73983,32834,257,2021-03-17
73984,5300,85346,2022-01-31
73985,63406,4419,2020-07-26
73986,89463,20490,2020-08-28
73987,57907,43742,2020-06-11
73988,7610,50403,2020-11-18
73989,49899,166,2021-01-07
73990,61042,21744,2021-12-30
73991,80123,34655,2022-02-09
73992,9300,20354,2021-10-26
73993,85788,443,2020-07-04
73994,82652,67258,2020-02-16
73995,75385,21227,2021-02-07
73996,39472,58418,2020-04-10
73997,61462,73314,2021-01-30
73998,84693,93128,2022-03-02
73999,88677,97572,2021-12-19
74000,71637,39519,2021-10-17
74001,27448,24969,2020-10-06
74002,96796,55457,2020-06-15
74003,48865,75062,2022-04-23
74004,92338,26869,2020-03-18
74005,15205,18425,2022-03-29
74006,86157,37798,2022-03-10
74007,73264,54187,2021-10-21
74008,65915,80089,2020-02-11
74009,69897,24103,2021-03-10
74010,75146,40297,2020-04-27
74011,43635,99297,2020-12-09
74012,70456,13355,2020-07-03
74013,64857,84562,2021-09-23
74014,12025,95608,2020-05-21
74015,23146,38108,2020-05-03
74016,68337,85837,2021-09-28
74017,38380,97127,2020-10-18
74018,76880,8366,2021-06-23
74019,49615,41930,2021-12-23
74020,84803,79618,2021-11-13
74021,28466,20733,2020-10-23
74022,66519,23959,2021-02-23
74023,47931,52498,2020-08-14
74024,4332,23270,2021-03-14
74025,39513,87275,2022-02-12
74026,15450,4679,2022-03-24
74027,48010,13164,2021-12-23
74028,95510,95103,2020-08-04
74029,87551,20764,2021-02-07
74030,39275,53880,2020-05-10
74031,58981,34678,2021-06-25
74032,88908,58497,2021-02-05
74033,45655,6932,2020-11-02
74034,316,28915,2021-04-28
74035,71687,28935,2021-09-09
74036,76858,46691,2021-03-07
74037,98035,15765,2021-12-15
74038,86920,43893,2021-12-29
74039,58103,62155,2021-04-23
74040,69406,13769,2021-03-03
74041,328,12613,2021-03-13
74042,52430,24234,2022-02-25
74043,80405,15875,2020-01-14
74044,70170,70945,2020-09-11
74045,38105,52757,2021-06-22
74046,88219,86641,2022-03-22
74047,23075,45328,2021-04-09
74048,49830,43840,2020-07-25
74049,80618,2924,2021-01-14
74050,41854,15616,2021-09-24
74051,54512,79611,2021-09-25
74052,55459,53997,2021-05-31
74053,74722,43660,2021-12-13
74054,53937,64746,2021-09-14
74055,99939,71139,2021-05-06
74056,84388,81207,2021-06-28
74057,75523,756,2022-04-12
74058,43732,29335,2022-05-08
74059,93032,63711,2020-12-23
74060,42448,52683,2021-08-20
74061,15761,18752,2022-05-09
74062,56916,12636,2021-01-25
74063,23243,69419,2021-02-18
74064,31164,18304,2020-08-03
74065,17114,13009,2020-11-07
74066,13708,13366,2021-06-11
74067,90486,88943,2020-04-14
74068,22773,15366,2021-02-03
74069,62824,2836,2020-09-07
74070,78669,18073,2020-08-06
74071,58707,86459,2020-01-13
74072,5412,95460,2020-09-08
74073,7147,31820,2020-02-07
74074,9695,69984,2021-05-11
74075,16456,99404,2021-12-17
74076,23679,95325,2020-05-07
74077,13427,19805,2020-04-04
74078,59981,9179,2021-04-09
74079,34401,59978,2021-06-04
74080,57240,32304,2021-04-11
74081,96531,87826,2021-06-05
74082,35204,50940,2020-11-29
74083,14295,59188,2022-01-02
74084,50598,76794,2020-03-13
74085,99269,45619,2020-05-28
74086,14755,54790,2021-10-03
74087,48464,33520,2020-04-09
74088,3264,35630,2020-06-26
74089,93955,24372,2020-05-16
74090,70414,92750,2021-01-29
74091,70459,70585,2021-09-08
74092,4025,28430,2020-06-14
74093,2197,74464,2021-11-15
74094,42677,69715,2020-02-26
74095,67373,95570,2020-10-28
74096,94950,6211,2021-03-03
74097,83245,77367,2020-10-09
74098,62272,53718,2022-04-12
74099,54513,88996,2021-01-20
74100,71262,79631,2021-07-22
74101,96445,58427,2020-01-31
74102,75164,22736,2020-01-09
74103,4881,56661,2020-12-22
74104,16971,56627,2020-12-05
74105,3734,78337,2021-07-01
74106,2521,44321,2020-08-01
74107,48933,33741,2020-09-26
74108,55482,95277,2020-06-08
74109,75474,84948,2021-01-23
74110,82362,50313,2022-03-27
74111,50307,99980,2020-01-14
74112,83467,5181,2021-08-06
74113,276,27814,2020-07-28
74114,13927,55701,2022-04-16
74115,97313,67733,2021-08-19
74116,59248,36852,2020-07-21
74117,73760,80752,2021-12-30
74118,9827,31323,2020-11-23
74119,6764,55979,2020-01-03
74120,21039,28363,2022-01-02
74121,33143,78413,2020-03-28
74122,22490,23233,2021-03-22
74123,58860,80959,2020-10-12
74124,85264,31658,2021-01-02
74125,42842,74983,2022-01-14
74126,65999,21381,2021-08-07
74127,88013,3556,2020-01-18
74128,15090,34717,2021-09-25
74129,76853,72382,2021-05-16
74130,33065,68482,2020-02-08
74131,55601,54852,2021-08-18
74132,20722,61493,2020-09-13
74133,26418,571,2020-07-06
74134,97367,98061,2020-08-27
74135,55723,14823,2020-06-18
74136,51069,70789,2020-10-04
74137,86560,89066,2021-02-15
74138,90496,98354,2020-01-18
74139,79887,35828,2021-02-05
74140,60594,37300,2021-03-29
74141,72696,84509,2020-03-18
74142,85184,51206,2022-01-13
74143,46957,73955,2021-11-21
74144,49082,27686,2022-01-29
74145,49795,39859,2022-01-23
74146,63154,45908,2021-10-19
74147,25329,8828,2021-09-02
74148,82206,73168,2020-02-13
74149,14292,58138,2021-02-08
74150,58084,8651,2021-08-03
74151,14559,81412,2021-01-15
74152,11055,33593,2021-11-26
74153,96926,15264,2020-01-10
74154,22360,50102,2022-05-09
74155,14000,98069,2021-09-22
74156,60603,3089,2020-05-30
74157,61102,6263,2020-11-03
74158,98743,53667,2021-01-28
74159,13493,73664,2020-02-29
74160,49503,41632,2020-08-25
74161,91138,27273,2022-03-31
74162,39315,62622,2021-08-23
74163,44853,64870,2022-02-20
74164,44969,39866,2021-06-30
74165,67790,8361,2022-02-07
74166,5968,81139,2020-07-24
74167,73455,52551,2020-02-24
74168,14556,20617,2020-02-01
74169,10065,86812,2021-03-02
74170,76375,13640,2021-08-25
74171,52116,2810,2021-06-03
74172,80997,30397,2021-01-23
74173,98610,15689,2021-10-19
74174,82542,55887,2021-01-29
74175,52256,68857,2020-05-27
74176,60681,73705,2020-05-16
74177,30797,31289,2020-08-13
74178,54119,73101,2021-08-09
74179,92687,20782,2020-01-07
74180,41682,57855,2021-04-03
74181,98566,72295,2021-10-23
74182,7099,85124,2020-04-22
74183,60428,1248,2021-06-08
74184,5466,86685,2021-05-20
74185,77618,98192,2020-01-14
74186,97208,19046,2021-08-07
74187,3967,66738,2021-05-06
74188,9889,63520,2021-09-09
74189,44600,93468,2021-07-17
74190,92364,10478,2021-04-23
74191,67271,38827,2021-01-25
74192,69240,21543,2021-05-04
74193,82313,20295,2021-11-16
74194,19703,28147,2020-09-06
74195,66957,88688,2022-01-07
74196,39599,52321,2020-08-21
74197,19666,74625,2021-03-21
74198,18392,55462,2021-11-11
74199,46915,89952,2022-02-22
74200,71763,99304,2021-12-10
74201,51196,98684,2021-04-05
74202,23425,72835,2021-10-14
74203,90698,99696,2021-05-02
74204,33713,73662,2020-10-02
74205,8295,72623,2021-03-31
74206,35702,73925,2021-08-03
74207,54545,81957,2020-05-06
74208,41482,53228,2020-07-08
74209,9489,69383,2020-07-19
74210,31008,86015,2020-03-19
74211,8956,53543,2020-07-21
74212,15535,3029,2020-10-29
74213,44899,96838,2020-11-08
74214,61600,62721,2020-10-10
74215,2003,30030,2020-08-07
74216,96849,81482,2020-01-10
74217,32892,59737,2020-10-01
74218,33259,57959,2021-12-18
74219,4275,40912,2022-01-22
74220,21805,12961,2022-03-01
74221,83001,29769,2020-04-07
74222,95198,12290,2021-10-06
74223,1273,16874,2020-05-11
74224,38990,35393,2020-04-24
74225,1579,82787,2020-06-05
74226,98926,78437,2020-09-06
74227,53100,11737,2021-11-26
74228,15532,26333,2020-03-04
74229,38919,17321,2020-04-07
74230,76625,34215,2021-08-05
74231,15424,82886,2021-09-09
74232,93384,74037,2022-03-10
74233,83895,60412,2020-01-07
74234,12584,92758,2021-03-18
74235,58080,17148,2020-05-13
74236,47293,55898,2021-07-27
74237,97079,62042,2022-03-20
74238,87724,15774,2021-09-01
74239,29521,35759,2020-04-21
74240,43605,14098,2021-04-30
74241,56977,1638,2021-07-29
74242,66219,83149,2021-01-17
74243,99831,25173,2021-10-28
74244,99899,7532,2020-12-11
74245,74382,33184,2021-02-26
74246,17677,57894,2020-11-18
74247,53113,45037,2021-02-08
74248,99422,54590,2021-02-24
74249,52832,92418,2021-09-05
74250,1287,91700,2020-01-25
74251,96340,41404,2022-03-14
74252,39160,38085,2021-10-02
74253,24423,81383,2020-09-03
74254,14882,90898,2020-11-28
74255,25649,98266,2020-04-24
74256,1214,53863,2020-07-08
74257,90024,1797,2022-05-03
74258,15981,53152,2020-11-29
74259,83391,9224,2020-03-22
74260,48069,20312,2022-01-01
74261,84294,76097,2020-10-09
74262,70677,953,2021-11-19
74263,57969,19961,2021-12-01
74264,4678,31013,2020-03-28
74265,74058,11715,2021-02-06
74266,68257,27748,2020-12-27
74267,2480,39980,2020-01-05
74268,74091,32382,2020-11-04
74269,48584,42233,2021-08-23
74270,83836,45360,2021-05-09
74271,91488,92780,2021-07-20
74272,13471,67206,2020-10-08
74273,47661,82245,2020-04-13
74274,62825,41706,2021-08-03
74275,29332,16640,2020-08-09
74276,20945,71798,2021-12-24
74277,38096,57608,2022-04-02
74278,64461,79668,2022-02-02
74279,10285,40269,2020-06-16
74280,37157,64595,2021-03-19
74281,60674,29180,2021-02-12
74282,37411,11987,2021-10-14
74283,37078,324,2022-01-02
74284,45619,30110,2020-12-03
74285,6174,91483,2021-05-02
74286,98328,67803,2021-05-17
74287,67809,37870,2020-08-05
74288,54292,63845,2022-04-08
74289,81540,1206,2020-05-24
74290,88749,72089,2020-06-26
74291,93111,79887,2020-03-13
74292,92236,97120,2021-09-16
74293,48009,54972,2022-01-09
74294,12546,26183,2021-07-31
74295,66163,36329,2021-05-16
74296,99841,74169,2021-01-19
74297,18484,35617,2021-06-04
74298,52845,15015,2021-02-03
74299,70764,40825,2022-02-10
74300,35998,56581,2021-09-19
74301,80247,68801,2020-02-23
74302,97414,7299,2022-04-09
74303,74643,42289,2022-02-22
74304,840,45469,2020-11-30
74305,30446,15222,2020-11-21
74306,90277,20527,2020-09-06
74307,76672,36007,2020-03-31
74308,88318,65962,2020-08-14
74309,16050,93278,2022-01-23
74310,70222,25443,2020-09-18
74311,74939,70479,2022-04-28
74312,14515,23273,2022-03-11
74313,51913,75010,2020-11-05
74314,70858,85654,2020-02-25
74315,75474,37106,2020-12-28
74316,48239,45732,2021-01-17
74317,64513,76618,2020-07-24
74318,42165,75688,2021-02-05
74319,10022,55073,2020-12-29
74320,96093,24807,2021-02-05
74321,63365,58554,2020-01-26
74322,33079,78819,2021-12-30
74323,45592,51315,2020-12-20
74324,4054,30485,2022-04-17
74325,81279,16086,2022-04-21
74326,60944,59034,2021-06-20
74327,35901,95950,2020-12-22
74328,27545,95935,2020-05-07
74329,97498,254,2021-03-15
74330,27422,35840,2020-09-26
74331,43139,79740,2021-09-01
74332,93325,7808,2021-04-05
74333,55282,47061,2022-05-06
74334,48075,85173,2020-12-16
74335,34962,42728,2022-04-03
74336,77743,52741,2021-01-22
74337,16862,52413,2021-12-20
74338,15942,45554,2021-06-20
74339,74830,96844,2022-01-06
74340,43922,66995,2021-12-12
74341,1104,88688,2021-06-27
74342,83763,67195,2022-02-05
74343,8341,72404,2020-05-14
74344,6053,22199,2021-11-07
74345,1475,78284,2021-10-24
74346,42185,58726,2021-04-22
74347,46383,90490,2022-03-11
74348,97393,23164,2020-09-20
74349,56752,65546,2021-03-30
74350,77714,94078,2021-09-28
74351,17451,2093,2021-05-21
74352,91083,65231,2022-03-18
74353,82772,12678,2022-02-11
74354,92005,539,2020-05-28
74355,4069,66704,2020-10-16
74356,7997,62796,2020-03-29
74357,5864,2131,2020-04-25
74358,62201,93097,2021-03-05
74359,32517,38237,2020-11-22
74360,71192,45014,2021-05-25
74361,69241,72642,2021-05-06
74362,39318,24448,2021-01-23
74363,6848,36981,2021-06-10
74364,3499,13227,2022-04-03
74365,48490,13514,2020-09-22
74366,61962,82094,2020-10-30
74367,92006,39320,2021-05-13
74368,79779,35009,2022-03-01
74369,67160,67217,2020-01-21
74370,76276,13498,2021-03-02
74371,15265,83927,2020-01-16
74372,74398,67498,2022-03-17
74373,8419,27365,2022-01-04
74374,70272,23998,2022-02-03
74375,80244,4967,2020-11-26
74376,67501,46753,2020-07-05
74377,29463,21712,2021-03-24
74378,60174,31916,2020-04-23
74379,68170,88822,2021-08-31
74380,2948,62346,2020-07-13
74381,96400,61207,2021-01-22
74382,67081,66341,2021-01-26
74383,80512,37174,2020-02-09
74384,98551,57989,2020-01-22
74385,8287,19569,2020-07-29
74386,88568,48606,2021-02-15
74387,61796,88987,2022-01-30
74388,28511,32738,2021-09-29
74389,68285,45384,2021-08-13
74390,85055,63214,2021-04-29
74391,7982,80197,2021-05-14
74392,73157,46630,2021-10-06
74393,71928,10039,2021-09-09
74394,1404,23715,2022-02-19
74395,75599,71020,2020-04-04
74396,60649,6311,2020-01-01
74397,5691,27361,2020-05-27
74398,56703,25765,2022-05-05
74399,42857,60370,2021-10-20
74400,12070,1118,2021-01-09
74401,38547,44640,2022-04-08
74402,33847,95762,2022-03-28
74403,74593,54914,2021-11-20
74404,95375,66226,2021-04-02
74405,5674,78925,2021-01-30
74406,99468,10112,2020-04-22
74407,77898,56955,2021-02-25
74408,52676,20245,2021-03-28
74409,80596,93376,2020-04-05
74410,27588,96829,2021-11-23
74411,18468,10744,2021-09-04
74412,80095,20628,2021-05-22
74413,27564,26885,2020-02-25
74414,13630,58290,2020-04-01
74415,88989,55790,2020-06-09
74416,17615,51692,2021-04-18
74417,34284,42612,2020-07-13
74418,19560,60510,2021-10-13
74419,53553,72133,2021-03-23
74420,37834,43197,2020-07-16
74421,64735,6328,2020-12-07
74422,41701,82367,2020-06-24
74423,60641,10480,2020-09-04
74424,89843,17319,2021-06-24
74425,47749,64948,2020-01-03
74426,84599,7594,2020-04-29
74427,14689,78517,2021-07-16
74428,58571,22575,2021-04-13
74429,34843,74721,2021-02-17
74430,20735,13422,2022-01-31
74431,24684,76856,2022-03-31
74432,57847,64818,2020-08-15
74433,53276,46259,2021-01-09
74434,31680,30002,2020-12-29
74435,5208,75731,2020-05-14
74436,68471,31907,2021-01-09
74437,92505,7218,2021-08-09
74438,26793,76660,2020-03-31
74439,39101,63967,2020-11-30
74440,60903,55958,2021-07-09
74441,24350,10709,2021-09-06
74442,23065,96740,2021-11-13
74443,84081,48089,2022-04-17
74444,26234,80754,2020-08-16
74445,9001,26433,2021-04-18
74446,91624,54111,2022-01-30
74447,67063,2207,2020-04-08
74448,54577,60707,2020-01-31
74449,73488,1917,2020-11-03
74450,21486,97022,2020-04-29
74451,80790,99286,2020-11-22
74452,90032,36071,2022-04-30
74453,38436,63991,2021-05-23
74454,85625,49125,2020-05-19
74455,9476,45267,2021-05-05
74456,15178,24414,2020-03-04
74457,97704,39538,2020-07-03
74458,95814,12867,2021-04-25
74459,6439,20631,2021-02-19
74460,18641,18108,2021-11-26
74461,97648,81205,2021-05-15
74462,18902,40099,2021-01-01
74463,76400,5254,2021-07-25
74464,11404,22777,2021-03-16
74465,82636,53563,2021-03-07
74466,30627,49047,2020-02-16
74467,64929,25732,2022-04-26
74468,49228,70094,2021-01-08
74469,85064,40627,2022-03-30
74470,15840,98082,2021-01-10
74471,72493,72524,2021-12-13
74472,70678,31484,2022-04-05
74473,69689,91780,2020-07-16
74474,79800,75656,2020-10-25
74475,31418,1236,2020-06-04
74476,6709,9726,2021-05-25
74477,50294,48021,2021-10-07
74478,50743,79226,2020-04-03
74479,22439,25522,2021-02-03
74480,15926,62568,2021-02-17
74481,25889,80396,2020-02-16
74482,27740,40534,2021-01-04
74483,47217,566,2022-01-21
74484,67913,3227,2020-12-20
74485,30016,94126,2020-10-21
