Available_equipment_id,Equipment_type,Amount_of_equipment,Place_id
80351,48969,767494,68329
80352,60463,40670,1502
80353,15958,230582,18938
80354,58107,978430,60804
80355,75531,892817,12423
80356,93992,372071,6649
80357,16664,58867,76691
80358,90845,256446,62963
80359,6212,831919,98299
80360,88305,48928,27877
80361,54759,764655,11047
80362,90178,749226,78742
80363,41246,320102,7453
80364,55516,408502,90548
80365,66822,157308,8626
80366,74934,309804,31762
80367,9505,354631,60537
80368,49103,316888,48245
80369,55217,223631,33638
80370,24924,403069,57031
80371,3709,522669,44519
80372,76137,628650,8885
80373,70885,659786,14356
80374,49554,347990,69170
80375,15041,937775,28468
80376,95609,933585,66891
80377,9805,273876,52796
80378,34276,700320,40980
80379,97670,139727,55552
80380,34062,125176,61979
80381,5227,764576,46147
80382,51503,435584,13020
80383,76157,525304,51781
80384,89667,937665,96224
80385,12459,553358,28827
80386,20694,756259,50300
80387,53395,551730,93052
80388,97043,320463,42166
80389,63500,103539,69340
80390,75680,670459,50116
80391,31596,696958,11279
80392,13447,576832,55777
80393,13996,626003,57731
80394,8543,419650,31137
80395,22813,89840,61367
80396,66754,140422,35119
80397,69389,182540,52351
80398,51611,581155,32385
80399,14503,866073,67997
80400,23976,685245,42365
80401,95775,610622,60056
80402,89128,68239,78056
80403,92560,748227,78578
80404,29391,336980,26628
80405,17813,822698,43863
80406,88366,925930,56637
80407,996,337852,67109
80408,71216,631212,69398
80409,22234,132247,8048
80410,44661,836537,90304
80411,78154,4742,94062
80412,36420,339088,12870
80413,3706,406914,71583
80414,88588,198930,22078
80415,83170,536919,44241
80416,3833,134334,92262
80417,39084,174177,10361
80418,89869,954288,4568
80419,25966,51580,36004
80420,32989,977332,20650
80421,26801,908923,17278
80422,53988,123550,65890
80423,96332,815302,76219
80424,763,991252,61383
80425,60195,597908,50931
80426,20484,247089,59011
80427,13229,455910,9708
80428,77084,820433,17329
80429,66904,620886,8138
80430,51641,142794,69420
80431,4748,439376,9780
80432,83335,125736,84377
80433,82620,350181,13404
80434,99658,545354,20776
80435,51644,859863,77677
80436,79097,270437,37966
80437,27603,405215,46626
80438,62536,567720,14817
80439,59456,877686,29401
80440,21450,731869,26532
80441,70829,436202,57413
80442,7054,640103,98440
80443,99608,227505,98515
80444,9131,107672,26473
80445,73825,344161,48655
80446,28269,476550,66326
80447,79990,650877,44486
80448,49281,763535,6530
80449,66275,164195,37481
80450,32748,180812,11690
80451,33512,195696,7194
80452,67705,651888,14802
80453,37620,945852,59897
80454,58116,501539,5051
80455,50281,498996,17091
80456,89930,319054,97120
80457,72230,807493,52159
80458,21284,602118,99795
80459,24582,49563,49259
80460,72195,97662,68215
80461,58769,575786,82754
80462,40480,888964,24057
80463,69491,553579,16463
80464,33279,466285,77702
80465,86835,806630,30575
80466,37731,557578,55652
80467,63133,145925,57506
80468,16283,57887,75548
80469,8003,278301,97615
80470,36418,624123,74500
80471,78994,848829,47318
80472,38142,911810,34885
80473,10182,300320,70798
80474,15233,734687,61808
80475,36268,257773,6307
80476,47173,883298,33022
80477,677,575087,26258
80478,66044,750351,49315
80479,29051,47164,76276
80480,10927,738333,70983
80481,93239,136040,18049
80482,4259,327838,12696
80483,11617,115372,82318
80484,86063,429002,7711
80485,410,853987,20053
80486,27469,109586,58621
80487,40734,755528,18991
80488,16539,623969,72028
80489,68232,930988,968
80490,29697,449677,5860
80491,80398,747365,53610
80492,85305,249689,2201
80493,90191,105557,98641
80494,4113,13414,88701
80495,57846,493513,21729
80496,32857,937459,41627
80497,87028,742307,44264
80498,89777,883166,17698
80499,20800,540362,12641
80500,6473,698772,82416
80501,37281,316853,80220
80502,15518,472413,94152
80503,1310,213583,45088
80504,59718,374063,96167
80505,69754,335580,49565
80506,82358,254285,14312
80507,78397,383743,4786
80508,31645,648979,86463
80509,63201,604266,49810
80510,83361,13454,49614
80511,82233,221928,40598
80512,76326,822614,76235
80513,68291,231599,60067
80514,400,51599,68453
80515,61857,887550,61977
80516,81069,651950,44604
80517,64880,140489,37723
80518,1601,757497,71671
80519,65316,202061,78037
80520,13895,104390,97346
80521,67610,530160,31279
80522,909,315553,60917
80523,51826,191628,25654
80524,78958,796259,68313
80525,43037,396741,82159
80526,50805,553913,19227
80527,65890,27557,49701
80528,13918,133414,34987
80529,14484,415770,81353
80530,78553,405492,42693
80531,33174,894878,53435
80532,10871,350041,18186
80533,10395,279300,41261
80534,14425,510257,46368
80535,3710,286593,99155
80536,38081,188857,71815
80537,92282,4948,95444
80538,3966,328006,86071
80539,67515,372157,52957
80540,92443,459385,46772
80541,44500,640134,55586
80542,11580,826651,41381
80543,94789,789242,55047
80544,37404,866143,29501
80545,18589,666318,20442
80546,53431,163199,86725
80547,86276,956858,94765
80548,24933,942317,30846
80549,21801,265665,90390
80550,75017,327252,82853
80551,80988,777428,79404
80552,66914,175742,42161
80553,46649,493474,12496
80554,21487,900837,35872
80555,64632,209410,55106
80556,62095,409922,24976
80557,13408,952187,93760
80558,55406,688785,44871
80559,91109,274089,90651
80560,82083,361040,3996
80561,31644,827199,70407
80562,1833,375182,56033
80563,43200,176624,30523
80564,95409,995907,86639
80565,8569,796787,63819
80566,31412,949442,30661
80567,91988,282988,88132
80568,35530,25245,14095
80569,43057,419961,16718
80570,3671,771476,43383
80571,264,877115,10432
80572,77371,195177,4327
80573,92551,75714,84990
80574,44504,975642,29781
80575,90896,182722,22478
80576,69885,500430,37801
80577,9637,778588,79446
80578,26443,355883,85029
80579,92198,497674,87986
80580,19131,622294,91665
80581,62699,36025,49062
80582,75735,102489,95573
80583,79301,628510,18477
80584,36507,643224,29167
80585,6374,39248,55479
80586,47484,701206,45945
80587,70018,118046,98682
80588,95909,909371,99043
80589,86422,200737,78865
80590,45151,635382,99782
80591,99790,540486,3655
80592,42785,738519,94079
80593,6167,114058,93435
80594,151,314538,78455
80595,8396,765793,36137
80596,17146,506551,98611
80597,63921,35135,52779
80598,68443,650735,60137
80599,92357,495602,87159
80600,79587,177448,8018
80601,12872,666770,76479
80602,87742,735182,33892
80603,4999,168438,54882
80604,65230,393515,86199
80605,30025,627281,40751
80606,47976,418343,91713
80607,18261,256498,3195
80608,74,569955,84426
80609,64569,825434,7944
80610,85941,384771,28118
80611,97803,667108,48989
80612,61706,364874,90524
80613,76437,788953,28198
80614,77046,979420,15584
80615,96782,884153,81170
80616,99810,145809,89793
80617,68221,582893,50654
80618,13102,8669,19005
80619,38503,378787,47375
80620,7725,96359,38693
80621,67158,596057,25815
80622,89729,252642,9457
80623,31562,96689,2982
80624,97721,521883,15385
80625,34946,777204,48000
80626,94437,86215,13996
80627,95671,326035,24153
80628,67680,792094,8366
80629,74062,458600,72705
80630,54846,425924,93506
80631,77148,884862,75765
80632,49872,903018,76325
80633,90358,949123,94530
80634,11324,396158,2986
80635,21410,138681,53636
80636,23361,599051,38605
80637,81199,961355,1716
80638,71117,38289,43680
80639,96780,688549,38004
80640,45998,449734,47725
80641,86792,448407,93179
80642,3183,686831,18744
80643,76206,46814,47838
80644,68603,934480,21061
80645,84426,245915,43235
80646,13781,38963,36485
80647,27036,332900,43210
80648,37447,722856,13755
80649,66783,965582,5134
80650,29557,37920,12922
80651,35715,510538,8685
80652,19286,230042,64209
80653,21899,343593,82931
80654,11492,964363,60084
80655,99050,550106,18575
80656,98006,345665,87597
80657,43287,913481,109
80658,50980,215672,14742
80659,34087,721935,15948
80660,57454,24927,29655
80661,81317,530661,13403
80662,1078,137514,16769
80663,84983,127499,57699
80664,27129,296443,86650
80665,5781,677862,86697
80666,8764,986246,97073
80667,66552,845498,50901
80668,43233,14470,33594
80669,62195,267701,70910
80670,53021,557599,58670
80671,45145,262040,7594
80672,85908,79955,44508
80673,24225,654250,49498
80674,741,930927,53498
80675,73766,440235,131
80676,76351,239227,37207
80677,13793,233948,49890
80678,50997,498670,68878
80679,25126,192596,31176
80680,64165,203446,21836
80681,11653,257343,81427
80682,56845,739320,41612
80683,48339,740965,43125
80684,14786,251139,94015
80685,44323,424546,75008
80686,37699,977324,26289
80687,76407,712003,57341
80688,30511,399862,90488
80689,11625,554154,65974
80690,50769,344653,11598
80691,24515,27280,56315
80692,7973,581103,33033
80693,99772,667605,68209
80694,50481,648430,95915
80695,41485,934219,76706
80696,50270,60130,53375
80697,80288,869874,43929
80698,29551,65897,27065
80699,57172,578050,96528
80700,35354,418340,49388
80701,62880,493608,9941
80702,13160,718964,32462
80703,84862,87719,75762
80704,64192,644623,51221
80705,80032,683392,33409
80706,43696,723317,10060
80707,3680,566061,65054
80708,51455,21868,92296
80709,24349,498292,92086
80710,77875,331333,44090
80711,24094,574141,44639
80712,91349,294082,85407
80713,43156,686935,1016
80714,56663,830118,6195
80715,43206,995315,31106
80716,49949,752531,58232
80717,4560,716710,50576
80718,27365,968852,78539
80719,98093,87734,46598
80720,79482,510350,99678
80721,60717,189091,56608
80722,84205,34033,89110
80723,84961,555817,61237
80724,62244,312368,83487
80725,4089,240658,83485
80726,17782,750326,65701
80727,81013,215328,88749
80728,40331,160685,62731
80729,20466,134660,80157
80730,75849,850690,47745
80731,78659,943116,49974
80732,44709,526778,4816
80733,17181,906158,16168
80734,97936,449507,54371
80735,11661,30145,56207
80736,2207,270576,51774
80737,74713,325555,78447
80738,74106,260786,26417
80739,52784,764693,44188
80740,17292,480581,84633
80741,81677,553774,20360
80742,78967,631921,87857
80743,37484,424448,84960
80744,26947,523632,94464
80745,80885,579862,74424
80746,30773,701742,33306
80747,41167,668369,26929
80748,6402,641466,83917
80749,66103,373138,48415
80750,70527,592684,36526
80751,91941,317921,90398
80752,10271,337339,34518
80753,41559,695817,23905
80754,48845,661569,96630
80755,83431,852709,77656
80756,73460,198078,95750
80757,38188,450970,46541
80758,87023,928708,11800
80759,17359,720798,58769
80760,6391,11502,33853
80761,63266,431091,59765
80762,95685,420594,65261
80763,82264,428552,25459
80764,4327,899471,21396
80765,38152,277447,15351
80766,88113,453221,3816
80767,14295,999043,49300
80768,24210,878632,19034
80769,37338,297998,12170
80770,29383,331907,25206
80771,75878,249301,24032
80772,35709,229215,54840
80773,89624,852216,99465
80774,93901,848831,43440
80775,580,558079,86523
80776,73900,88736,65431
80777,82581,415211,21083
80778,79648,369921,53479
80779,44062,295966,78500
80780,10866,67495,60530
80781,66758,293449,27882
80782,95704,708407,32023
80783,290,266864,77829
80784,17052,788606,82832
80785,11277,499889,98868
80786,36772,89265,87046
80787,60414,872153,79805
80788,64428,700857,76911
80789,78463,507859,26958
80790,60928,576065,45870
80791,54375,740571,67301
80792,39475,538616,38025
80793,76012,499420,41523
80794,18604,52083,12235
80795,78193,378818,90573
80796,49765,120067,16069
80797,30044,151448,99437
80798,27607,192341,7367
80799,70179,835057,50615
80800,59584,38493,58904
80801,73920,50009,75766
80802,60141,777131,92709
80803,68017,520711,28117
80804,81262,96465,19151
80805,26165,94120,40482
80806,10056,817142,52091
80807,32135,844964,43152
80808,28782,417806,52811
80809,80544,450448,55937
80810,60901,323185,70292
80811,73752,78277,24826
80812,49345,374217,81822
80813,88444,401275,56557
80814,25171,840203,30165
80815,22063,527567,15625
80816,55647,309699,89810
80817,97215,276058,78173
80818,73384,801826,20557
80819,81128,602923,30112
80820,36563,926721,37260
80821,33841,897226,5898
80822,71391,707848,7646
80823,70064,85208,89889
80824,67807,92444,99095
80825,34537,941344,56947
80826,22535,98028,99307
80827,68409,974398,9664
80828,34380,249709,8889
80829,11605,297718,93297
80830,47179,170870,58884
80831,2620,181493,64298
80832,23676,260269,87497
80833,53045,469959,6848
80834,63597,97749,84124
80835,78677,257563,46230
80836,49429,789285,67116
80837,45276,887878,9079
80838,12758,191703,44308
80839,56643,659359,54974
80840,63947,27391,28002
80841,92406,664866,42763
80842,88552,949724,85094
80843,47262,270297,5427
80844,11176,677029,6019
80845,55526,714039,84960
80846,80348,169623,40882
80847,97977,879083,5181
80848,10026,170707,92191
80849,77347,334083,88902
80850,9155,710101,20561
80851,38448,464795,88091
80852,38717,457382,76596
80853,22416,887449,8209
80854,31467,741547,90314
80855,43194,271591,98752
80856,64341,57174,16882
80857,76754,554378,69947
80858,81742,248289,78427
80859,35182,314037,32467
80860,74965,403664,30630
80861,14213,917224,27305
80862,40493,343704,11326
80863,7929,432585,24120
80864,40738,4675,72102
80865,60311,295961,63434
80866,20198,353874,28710
80867,69666,762040,50700
80868,37071,62212,48840
80869,48434,809203,10573
80870,88482,603371,40818
80871,29982,654954,86864
80872,97502,115888,93370
80873,34169,487432,32165
80874,49706,533042,24554
80875,60004,422722,39980
80876,60744,826916,86596
80877,96668,564990,45925
80878,78095,235728,74179
80879,51611,522145,93423
80880,38952,740949,33599
80881,68769,119893,51255
80882,357,717289,46039
80883,46352,937600,94042
80884,71311,646244,35143
80885,8142,618178,96417
80886,27740,202084,82365
80887,15992,334724,50224
80888,62294,926470,67334
80889,46454,506939,12430
80890,60728,8952,17118
80891,98161,98407,59209
80892,14747,469757,84903
80893,9401,616120,81793
80894,21149,643739,83647
80895,40174,435441,70175
80896,53855,63263,38745
80897,7462,969889,94856
80898,69469,304464,25933
80899,18731,284686,34068
80900,37888,622797,63980
80901,42904,949420,13608
80902,15988,834806,13914
80903,87188,894992,37014
80904,68847,415011,46626
80905,67770,6024,1327
80906,53018,549400,45478
80907,36172,410980,30858
80908,93929,604478,42016
80909,18880,880491,42414
80910,5513,267806,95663
80911,86201,938367,3119
80912,7238,459036,79585
80913,47068,568177,32158
80914,91676,757086,8325
80915,41525,203634,59253
80916,13019,492046,44147
80917,41996,503348,74186
80918,73723,372801,90480
80919,91886,983583,38147
80920,62556,307783,16128
80921,7074,63211,49366
80922,49877,321866,89995
80923,76776,245390,62898
80924,5327,989217,29678
80925,91,312288,70956
80926,37738,978558,67070
80927,56762,346161,70644
80928,27638,104426,51296
80929,33879,374952,76522
80930,51531,561287,10489
80931,4713,364672,71603
80932,13485,153917,13294
80933,14953,419768,58368
80934,36434,345026,36559
80935,89592,249500,57118
80936,9382,470696,49843
80937,71630,372151,91571
80938,73614,366932,66316
80939,92911,5035,2560
80940,85764,463812,87627
80941,66536,731695,10673
80942,45973,326788,62818
80943,52354,185471,93053
80944,41678,25676,45855
80945,98323,321539,49580
80946,32201,479427,21361
80947,77384,226354,60507
80948,23813,350839,90644
80949,48314,710469,32417
80950,35593,56267,75191
80951,3190,561420,98817
80952,64027,88276,41330
80953,15776,668302,67116
80954,31198,493988,69410
80955,93769,17389,912
80956,7708,107528,35678
80957,30805,300275,26729
80958,81081,552742,56172
80959,24967,114800,50148
80960,9911,861835,98808
80961,44029,871254,85044
80962,39215,868701,5281
80963,46531,388441,69854
80964,43046,784028,90753
80965,76320,848703,9057
80966,73196,375580,77916
80967,42000,894089,81110
80968,32027,139263,36484
80969,97414,241616,28582
80970,15408,411617,42172
80971,89619,44820,16526
80972,11222,738664,71126
80973,33325,250700,56500
80974,2485,511775,69735
80975,54903,902770,29716
80976,14473,228890,55967
80977,46251,53541,24721
80978,88124,81412,66667
80979,70884,4029,5610
80980,92427,117374,45752
80981,57520,472670,77872
80982,73211,657211,67672
80983,91824,341459,5090
80984,44991,242818,68697
80985,38110,141260,22342
80986,56474,941146,97589
80987,64800,756232,11506
80988,90172,405182,46353
80989,84155,963050,14378
80990,6597,694287,73818
80991,66588,300298,77834
80992,83540,504325,16532
80993,98471,647436,96734
80994,88523,971650,8915
80995,50236,204167,60371
80996,57779,965051,75164
80997,86258,334362,85054
80998,68934,986866,90359
80999,97667,528003,71629
81000,46367,283121,81663
81001,37672,183032,66788
81002,97880,805792,41263
81003,91303,546979,94285
81004,45983,615950,56937
81005,98388,521174,19177
81006,14659,848868,31156
81007,16938,339762,75243
81008,5248,631912,21233
81009,43793,156242,25851
81010,571,458012,99334
81011,67278,940801,80034
